bank_code,Merkmal,name,post_code,city,short_name,pan,bic,Datensatz-nummer,Änderungs-kennzeichen,Bankleitzahl-löschung,Nachfolge-Bankleitzahl
59010064,1,Postbank Ndl der Deutsche Bank,56727,Mayen,Postbank Ndl Deutsche Bank,,PBNKDEFF064,057158,U,0,00000000
59010065,1,Postbank Ndl der Deutsche Bank,63571,Gelnhausen,Postbank Ndl Deutsche Bank,,PBNKDEFF065,057170,U,0,00000000
59010066,1,Postbank Ndl der Deutsche Bank,66111,Saarbrücken,Postbank Ndl Deutsche Bank,10066,PBNKDEFFXXX,000551,U,0,00000000
59010068,1,Postbank Ndl der Deutsche Bank,95028,Hof,Postbank Ndl Deutsche Bank,,PBNKDEFF068,057151,U,0,00000000
59010069,1,Postbank Ndl der Deutsche Bank,67098,Bad Dürkheim,Postbank Ndl Deutsche Bank,,PBNKDEFF069,057159,U,0,00000000
59010071,1,Postbank Ndl der Deutsche Bank,91413,Neustadt a.d.Aisch,Postbank Ndl Deutsche Bank,,PBNKDEFF071,057149,U,0,00000000
59010072,1,Postbank Ndl der Deutsche Bank,72072,Tübingen,Postbank Ndl Deutsche Bank,,PBNKDEFF072,057150,U,0,00000000
59010073,1,Postbank Ndl der Deutsche Bank,85435,Erding,Postbank Ndl Deutsche Bank,,PBNKDEFF073,057148,U,0,00000000
59010074,1,Postbank Ndl der Deutsche Bank,92224,Amberg,Postbank Ndl Deutsche Bank,,PBNKDEFF074,057147,U,0,00000000
59010400,1,Saarl Investitionskreditbank,66027,Saarbrücken,SIKB Saarbrücken,26965,SIKBDE55XXX,042813,U,0,00000000
59020090,1,UniCredit Bank - HypoVereinsbank,66003,Saarbrücken,UniCredit Bank-HypoVereinbk,22075,HYVEDEMM432,043577,U,0,00000000
59020400,1,mediserv Bank,66121,Saarbrücken,mediserv Bank Saarbrücken,,MEGHDE81XXX,057365,U,0,00000000
59040000,1,Commerzbank,66005,Saarbrücken,Commerzbank Saarbrücken,24590,COBADEFFXXX,036704,U,0,00000000
59040000,2,Commerzbank,66538,Neunkirchen,Commerzbank Neunkrchn Saar,24590,,003911,U,0,00000000
59040000,2,Commerzbank,66424,Homburg,Commerzbank Homburg Saar,24590,,010217,U,0,00000000
59040000,2,Commerzbank,66606,St. Wendel,Commerzbank Sankt Wendel,24590,,010236,U,0,00000000
59040000,2,Commerzbank,66740,Saarlouis,Commerzbank Saarlouis,24590,,010256,U,0,00000000
59040000,2,Commerzbank,66763,Dillingen,Commerzbank Dillingen Saar,24590,,042807,U,0,00000000
59040000,2,Commerzbank,66386,St. Ingbert,Commerzbank Sankt Ingbert,24590,,056094,U,0,00000000
59050000,1,Landesbank Saar,66104,Saarbrücken,Landesbank Saar Saarbrücken,55900,SALADE55XXX,001629,U,0,00000000
59050101,1,Sparkasse Saarbrücken,66104,Saarbrücken,Sparkasse Saarbrücken,55901,SAKSDE55XXX,001630,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66333,Völklingen,Sparkasse Saarbrücken,55901,,001437,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66352,Großrosseln,Sparkasse Saarbrücken,55901,,001542,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66265,Heusweiler,Sparkasse Saarbrücken,55901,,001567,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66271,Kleinblittersdorf,Sparkasse Saarbrücken,55901,,001590,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66292,Riegelsberg,Sparkasse Saarbrücken,55901,,001643,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66287,Quierschied,Sparkasse Saarbrücken,55901,,001646,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66346,Püttlingen,Sparkasse Saarbrücken,55901,,001666,U,0,00000000
59050101,2,Sparkasse Saarbrücken,66280,Sulzbach,Sparkasse Saarbrücken,55901,,002036,U,0,00000000
59051090,1,Stadtsparkasse Völklingen -alt-,66310,Völklingen,St Spk Völklingen -alt-,55903,SALADE51VKS,001435,U,0,00000000
59070000,1,Deutsche Bank,66006,Saarbrücken,Deutsche Bank,27161,DEUTDE5M555,051542,U,0,00000000
59070070,1,Deutsche Bank,66111,Saarbrücken,Deutsche Bank,21740,DEUTDEDB595,006499,U,0,00000000
59070070,2,Deutsche Bank,66763,Dillingen,Deutsche Bank,21740,,004852,U,0,00000000
59070070,2,Deutsche Bank,66538,Neunkirchen,Deutsche Bank,21740,,006277,U,0,00000000
59070070,2,Deutsche Bank,66663,Merzig,Deutsche Bank,21740,,006286,U,0,00000000
59070070,2,Deutsche Bank,66424,Homburg,Deutsche Bank,21740,,006319,U,0,00000000
59070070,2,Deutsche Bank,66386,St. Ingbert,Deutsche Bank,21740,,006469,U,0,00000000
59070070,2,Deutsche Bank,66740,Saarlouis,Deutsche Bank,21740,,006501,U,0,00000000
59070070,2,Deutsche Bank,66333,Völklingen,Deutsche Bank,21740,DEUTDEDB590,024999,U,0,00000000
59080090,1,Commerzbank vormals Dresdner Bank,66007,Saarbrücken,Commerzbank Saarbrücken,28590,DRESDEFF590,006772,U,0,00000000
59080090,2,Commerzbank vormals Dresdner Bank,66740,Saarlouis,Commerzbank Saarlouis,28590,,040988,U,0,00000000
59080090,2,Commerzbank vormals Dresdner Bank,66386,St. Ingbert,Commerzbank Sankt Ingbert,28590,,042869,U,0,00000000
59080090,2,Commerzbank vormals Dresdner Bank,66424,Homburg,Commerzbank,28590,,044015,U,0,00000000
59090900,1,PSD Bank RheinNeckarSaar,66023,Saarbrücken,PSD Bank RheinNeckarSaar,95110,GENODEF1P19,024061,U,0,00000000
59092000,1,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66740,Saarlouis,Vereinigte Volksbank,95182,GENODE51SB2,023203,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/S.(Gf P2),66740,Saarlouis,Vereinigte Volksbank,85182,,054237,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66271,Kleinblittersdorf,Vereinigte Volksbank,95182,,023679,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66287,Quierschied,Vereinigte Volksbank,95182,,051005,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66299,Friedrichsthal,Vereinigte Volksbank,95182,,054987,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66125,Saarbrücken,Vereinigte Volksbank,95182,,054988,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66701,Beckingen,Vereinigte Volksbank,95182,,057226,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66359,Bous,Vereinigte Volksbank,95182,,057227,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66352,Großrosseln,Vereinigte Volksbank,95182,,057228,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66809,Nalbach,Vereinigte Volksbank,95182,,057229,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66346,Püttlingen,Vereinigte Volksbank,95182,,057230,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66780,Rehlingen-Siersburg,Vereinigte Volksbank,95182,,057231,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66292,Riegelsberg,Vereinigte Volksbank,95182,,057232,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66793,Saarwellingen,Vereinigte Volksbank,95182,,057233,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66773,Schwalbach,Vereinigte Volksbank,95182,,057234,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66333,Völklingen,Vereinigte Volksbank,95182,,057235,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66787,Wadgassen,Vereinigte Volksbank,95182,,057236,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66798,Wallerfangen,Vereinigte Volksbank,95182,,057237,M,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66687,Wadern,Vereinigte Volksbank,95182,,057397,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66663,Merzig,Vereinigte Volksbank,95182,,057398,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66679,Losheim am See,Vereinigte Volksbank,95182,,057399,U,0,00000000
59092000,2,Vereinigte Volksbank Saarlouis-Losheim-Sulzbach/Saar,66280,Sulzbach,Vereinigte Volksbank,95182,,057400,U,0,00000000
59099550,1,Volksbank Nahe-Schaumberg -alt-,66625,Nohfelden,VB Nahe-Schaumberg -alt-,95227,GENODE51NOH,019410,U,0,00000000
59099550,2,Volksbank Nahe-Schaumberg (Gf P2),66625,Nohfelden,Volksbank Nahe-Schaumberg,85227,,054239,U,0,00000000
59190000,1,Bank 1 Saar,66026,Saarbrücken,Bank 1 Saar,95037,SABADE5SXXX,024062,U,0,00000000
59190000,2,Bank 1 Saar,66822,Lebach,Bank 1 Saar,95037,,022816,U,0,00000000
59190000,2,Bank 1 Saar,66750,Dillingen,Bank 1 Saar,95037,,023186,U,0,00000000
59190000,2,Bank 1 Saar,66651,Merzig,Bank 1 Saar,95037,,023513,U,0,00000000
59190000,2,Bank 1 Saar,66424,Homburg,Bank 1 Saar,95037,,023734,U,0,00000000
59190000,2,Bank 1 Saar,66557,Illingen,Bank 1 Saar,95037,,023759,U,0,00000000
59190000,2,Bank 1 Saar,66706,Perl,Bank 1 Saar,95037,,023827,U,0,00000000
59190000,2,Bank 1 Saar,66538,Neunkirchen,Bank 1 Saar,95037,,024019,U,0,00000000
59190000,2,Bank 1 Saar,66386,St. Ingbert,Bank 1 Saar,95037,,024055,U,0,00000000
59190000,2,Bank 1 Saar,66596,St. Wendel,Bank 1 Saar,95037,,024059,U,0,00000000
59190000,2,Bank 1 Saar,66839,Schmelz,Bank 1 Saar,95037,,024100,U,0,00000000
59190000,2,Bank 1 Saar,66310,Völklingen,Bank 1 Saar,95037,,024269,U,0,00000000
59190000,2,Bank 1 Saar,66681,Wadern,Bank 1 Saar,95037,,024272,U,0,00000000
59190000,2,Bank 1 Saar,66740,Saarlouis,Bank 1 Saar,95037,,031504,U,0,00000000
59190000,2,Bank 1 Saar,66578,Schiffweiler,Bank 1 Saar,95037,,050821,U,0,00000000
59190000,2,Bank 1 Saar,66440,Blieskastel,Bank 1 Saar,95037,,050822,U,0,00000000
59190000,2,Bank 1 Saar,66265,Heusweiler,Bank 1 Saar,95037,,050825,U,0,00000000
59190000,2,Bank 1 Saar,66589,Merchweiler,Bank 1 Saar,95037,,050827,U,0,00000000
59190000,2,Bank 1 Saar,66564,Ottweiler,Bank 1 Saar,95037,,050828,U,0,00000000
